,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1887,12.6,0.055213281,3,35,0,2,Grocery Store,687.1056
1888,6.885,0.1408005,2,13,0,1,Supermarket Type1,2984.1156
1889,19.6,0.047665717,1,35,1,0,Supermarket Type3,1255.033
1890,20.25,0.059268885,4,13,0,1,Supermarket Type1,3695.19
1891,15.3,0.084937098,4,18,0,1,Supermarket Type1,1068.609
1892,9.21,0.008778413,2,21,1,2,Supermarket Type1,1583.9382
1893,15.6,0.0,4,11,1,0,Supermarket Type2,661.1394
1894,15.35,0.013834247,1,21,1,2,Supermarket Type1,958.752
1895,12.15,0.132351411,4,18,0,1,Supermarket Type1,2836.308
1896,14.65,0.082955719,3,35,1,0,Supermarket Type3,5523.4768
1897,11.395,0.009893817,1,21,1,2,Supermarket Type1,972.068
1898,17.1,0.0,2,23,0,2,Supermarket Type1,3002.0922
1899,18.85,0.067940657,2,16,0,1,Supermarket Type1,1198.44
1900,19.6,0.094161662,4,23,0,2,Supermarket Type1,4566.0564
1901,11.3,0.067107448,4,13,0,1,Supermarket Type1,4402.9354
1902,12.15,0.018321361,4,35,1,0,Supermarket Type3,4819.7262
1903,5.785,0.038756864,4,23,0,2,Supermarket Type1,6033.4796
1904,5.82,0.077254736,4,33,2,0,Supermarket Type1,1537.998
1905,9.0,0.08630486,3,11,1,0,Supermarket Type2,2181.1608
1906,5.095,0.128876537,2,35,1,0,Supermarket Type3,4916.933
1907,7.895,0.061163967,1,16,0,1,Supermarket Type1,801.6232
1908,13.8,0.058220302,4,18,0,1,Supermarket Type1,1474.0812
1909,5.44,0.025519534,4,21,1,2,Supermarket Type1,3605.307
1910,16.7,0.070133177,2,33,2,0,Supermarket Type1,873.5296
1911,19.85,0.025947095,1,33,2,0,Supermarket Type1,575.2512
1912,10.395,0.091688111,1,13,0,1,Supermarket Type1,860.2136
1913,14.15,0.0,1,35,0,2,Grocery Store,40.6138
1914,18.35,0.165101585,1,35,0,2,Grocery Store,515.3292
1915,15.1,0.059417055,4,21,1,2,Supermarket Type1,2133.2232
1916,20.5,0.036287517,2,11,1,0,Supermarket Type2,2181.1608
1917,15.6,0.037764269,2,18,0,1,Supermarket Type1,2253.0672
1918,16.75,0.024848788,1,16,0,1,Supermarket Type1,746.3618
1919,10.85,0.162903525,2,11,1,0,Supermarket Type2,1482.0708
1920,16.2,0.016747538,2,13,0,1,Supermarket Type1,1272.3438
1921,7.72,0.147904328,2,22,0,0,Grocery Store,117.8466
1922,10.195,0.079904068,2,35,1,0,Supermarket Type3,4434.228
1923,5.785,0.040325274,3,33,2,0,Supermarket Type1,719.064
1924,16.1,0.06302467,3,35,1,0,Supermarket Type3,1263.0226
1925,15.2,0.021203509,4,16,0,1,Supermarket Type1,6114.7072
1926,13.1,0.098765906,4,16,0,1,Supermarket Type1,2167.8448
1927,6.32,0.012707362,1,33,2,0,Supermarket Type1,942.7728
1928,17.85,0.04442649,2,33,2,0,Supermarket Type1,1897.53
1929,9.195,0.121712459,2,35,1,0,Supermarket Type3,2631.2416
1930,13.85,0.030769458,2,33,2,0,Supermarket Type1,2978.1234
1931,5.78,0.014614357,3,11,1,0,Supermarket Type2,2332.9632
1932,9.42,0.076868664,1,35,0,2,Grocery Store,123.8388
1933,6.885,0.140292495,2,18,0,1,Supermarket Type1,1989.4104
1934,8.42,0.070555571,4,16,0,1,Supermarket Type1,2372.9112
1935,7.63,0.061409711,2,13,0,1,Supermarket Type1,1607.2412
1936,10.5,0.066555152,1,13,0,1,Supermarket Type1,958.752
1937,7.575,0.092711708,4,22,0,0,Grocery Store,197.0768
1938,13.5,0.017844609,1,33,2,0,Supermarket Type1,1198.44
1939,12.15,0.025916883,2,18,0,1,Supermarket Type1,2277.036
1940,5.405,0.053611144,4,16,0,1,Supermarket Type1,796.2968
1941,6.235,0.207783483,4,35,0,2,Grocery Store,525.982
1942,7.435,0.122837694,4,23,0,2,Supermarket Type1,3105.957
1943,4.635,0.141174838,2,18,0,1,Supermarket Type1,2826.9868
1944,8.96,0.069078149,4,18,0,1,Supermarket Type1,3153.2288
1945,18.35,0.089345074,4,11,1,0,Supermarket Type2,5369.0112
1946,11.65,0.058822142,3,21,1,2,Supermarket Type1,3448.844
1947,10.5,0.071368699,2,21,1,2,Supermarket Type1,1446.1176
1948,7.39,0.068055818,2,11,1,0,Supermarket Type2,1567.2932
1949,5.86,0.150122794,3,35,1,0,Supermarket Type3,1396.1826
1950,14.0,0.030094192,4,23,0,2,Supermarket Type1,1078.596
1951,18.5,0.076097035,3,22,0,0,Grocery Store,291.6204
1952,13.65,0.025973384,1,18,0,1,Supermarket Type1,554.6114
1953,14.15,0.0,4,18,0,1,Supermarket Type1,731.0484
1954,10.1,0.053887301,4,13,0,1,Supermarket Type1,4250.4672
1955,10.1,0.024262772,2,11,1,0,Supermarket Type2,1514.695
1956,13.85,0.034624104,2,21,1,2,Supermarket Type1,4054.722
1957,13.1,0.044281996,3,18,0,1,Supermarket Type1,3067.3406
1958,18.75,0.052121825,2,21,1,2,Supermarket Type1,2343.616
1959,14.0,0.135662712,1,33,2,0,Supermarket Type1,852.224
1960,16.1,0.023613955,4,21,1,2,Supermarket Type1,5350.3688
1961,19.5,0.082152451,3,35,1,0,Supermarket Type3,4119.3046
1962,10.5,0.02363057,2,35,0,2,Grocery Store,425.4462
1963,12.35,0.164274416,2,18,0,1,Supermarket Type1,2133.2232
1964,20.7,0.047587685,4,18,0,1,Supermarket Type1,5145.3024
1965,7.825,0.079952983,1,11,1,0,Supermarket Type2,1162.4868
1966,19.5,0.024992442,1,35,0,2,Grocery Store,165.7842
1967,12.1,0.115107028,4,18,0,1,Supermarket Type1,3547.3824
1968,5.03,0.008604657,2,35,1,0,Supermarket Type3,1211.756
1969,14.65,0.083528446,3,18,0,1,Supermarket Type1,2274.3728
1970,6.69,0.036731658,3,35,1,0,Supermarket Type3,4763.799
1971,20.75,0.129337594,4,23,0,2,Supermarket Type1,5033.448
1972,11.15,0.0,1,21,1,2,Supermarket Type1,1120.5414
1973,12.1,0.029827665,3,21,1,2,Supermarket Type1,2612.5992
1974,11.6,0.157718931,3,13,0,1,Supermarket Type1,4548.0798
1975,17.6,0.008046275,3,13,0,1,Supermarket Type1,5863.0348
1976,20.35,0.068753558,2,35,0,2,Grocery Store,254.3356
1977,13.8,0.013199737,2,35,1,0,Supermarket Type3,2713.135
1978,10.65,0.023971463,1,23,0,2,Supermarket Type1,447.4176
1979,18.35,0.09468096,1,11,1,0,Supermarket Type2,1631.8758
1980,7.35,0.014394261,4,18,0,1,Supermarket Type1,5331.7264
1981,18.2,0.049396364,3,21,1,2,Supermarket Type1,3563.3616
1982,8.39,0.024243294,2,21,1,2,Supermarket Type1,1603.2464
1983,14.3,0.122469209,2,33,2,0,Supermarket Type1,2709.806
1984,10.195,0.017730951,4,13,0,1,Supermarket Type1,4086.0146
1985,14.15,0.035016754,4,11,1,0,Supermarket Type2,1705.7796
1986,16.2,0.019417732,3,18,0,1,Supermarket Type1,1402.1748
1987,11.3,0.066358426,4,35,1,0,Supermarket Type3,7168.6686
1988,12.65,0.105265475,3,22,0,0,Grocery Store,962.7468
1989,9.0,0.038736754,1,35,1,0,Supermarket Type3,1281.665
1990,10.895,0.044991876,2,22,0,0,Grocery Store,426.112
1991,5.735,0.05696122,3,23,0,2,Supermarket Type1,1764.37
1992,17.85,0.147255604,1,13,0,1,Supermarket Type1,1701.7848
1993,5.82,0.077319079,4,23,0,2,Supermarket Type1,4357.661
1994,10.0,0.089135671,3,16,0,1,Supermarket Type1,3207.8244
1995,17.6,0.041373331,1,16,0,1,Supermarket Type1,732.38
1996,18.25,0.04403602,3,35,1,0,Supermarket Type3,6751.212
1997,10.1,0.027041859,1,33,2,0,Supermarket Type1,306.268
1998,11.0,0.056782237,4,35,1,0,Supermarket Type3,8239.9408
1999,17.6,0.03922186,2,23,0,2,Supermarket Type1,193.082
2000,8.645,0.021581922,1,16,0,1,Supermarket Type1,1209.7586
2001,19.5,0.128206001,3,23,0,2,Supermarket Type1,3878.285
2002,7.68,0.071301323,4,13,0,1,Supermarket Type1,2693.8268
2003,15.7,0.030765898,1,18,0,1,Supermarket Type1,649.155
2004,5.405,0.053730029,4,18,0,1,Supermarket Type1,4777.7808
2005,20.85,0.062350672,1,18,0,1,Supermarket Type1,1416.8224
2006,7.39,0.068163102,2,13,0,1,Supermarket Type1,2422.1804
2007,6.465,0.0,4,11,1,0,Supermarket Type2,2914.8724
2008,18.25,0.015309885,4,18,0,1,Supermarket Type1,2380.9008
2009,11.8,0.106538757,4,35,1,0,Supermarket Type3,1556.6404
2010,12.65,0.061999648,4,35,0,2,Grocery Store,689.103
2011,10.195,0.051618281,1,33,2,0,Supermarket Type1,373.5138
2012,15.1,0.076505799,1,13,0,1,Supermarket Type1,539.298
2013,13.65,0.013091186,2,11,1,0,Supermarket Type2,1612.5676
2014,18.2,0.022074764,2,35,0,2,Grocery Store,559.272
2015,15.7,0.079146113,3,35,0,2,Grocery Store,179.766
2016,5.985,0.096337184,2,13,0,1,Supermarket Type1,763.0068
2017,9.5,0.142425145,4,22,0,0,Grocery Store,756.3488
2018,11.15,0.0,1,18,0,1,Supermarket Type1,181.0976
2019,10.8,0.041663111,4,35,1,0,Supermarket Type3,6029.4848
2020,18.0,0.019386234,2,23,0,2,Supermarket Type1,3083.9856
2021,13.65,0.135226962,1,35,0,2,Grocery Store,113.186
2022,16.2,0.0,1,33,2,0,Supermarket Type1,2087.9488
2023,13.15,0.036729122,3,21,1,2,Supermarket Type1,2535.3664
2024,20.6,0.045380404,3,33,2,0,Supermarket Type1,1789.6704
2025,11.395,0.069587171,4,23,0,2,Supermarket Type1,4687.232
2026,6.78,0.08573655,4,33,2,0,Supermarket Type1,3425.541
2027,8.84,0.076681143,2,21,1,2,Supermarket Type1,1657.842
2028,16.7,0.102055777,3,23,0,2,Supermarket Type1,3101.2964
2029,13.3,0.071856726,1,13,0,1,Supermarket Type1,1347.5792
2030,12.6,0.063054947,2,13,0,1,Supermarket Type1,2270.378
2031,7.6,0.142383847,3,16,0,1,Supermarket Type1,2556.672
2032,12.6,0.03150851,3,33,2,0,Supermarket Type1,3779.0808
2033,6.67,0.123620492,1,21,1,2,Supermarket Type1,1505.3738
2034,10.695,0.06375108,1,16,0,1,Supermarket Type1,782.9808
2035,5.44,0.04461205,4,35,0,2,Grocery Store,480.7076
2036,16.6,0.122204371,3,16,0,1,Supermarket Type1,1911.5118
2037,10.0,0.037764307,2,23,0,2,Supermarket Type1,642.497
2038,19.1,0.092437711,3,13,0,1,Supermarket Type1,1470.0864
2039,17.6,0.137807013,3,22,0,0,Grocery Store,159.792
2040,19.5,0.077292302,4,21,1,2,Supermarket Type1,6309.7866
2041,10.1,0.045763062,1,21,1,2,Supermarket Type1,633.8416
2042,8.6,0.090558833,2,11,1,0,Supermarket Type2,3091.9752
2043,19.7,0.041703666,2,33,2,0,Supermarket Type1,1637.868
2044,15.35,0.014098693,1,13,0,1,Supermarket Type1,805.618
2045,5.26,0.042008667,3,13,0,1,Supermarket Type1,3767.0964
2046,9.8,0.106933748,3,18,0,1,Supermarket Type1,529.311
2047,16.5,0.012663476,1,18,0,1,Supermarket Type1,645.1602
2048,10.5,0.041387618,1,16,0,1,Supermarket Type1,849.5608
2049,13.1,0.012148836,4,11,1,0,Supermarket Type2,1328.271
2050,5.34,0.005935001,2,35,1,0,Supermarket Type3,2010.716
2051,9.3,0.014047825,4,18,0,1,Supermarket Type1,4364.9848
2052,14.3,0.026375082,1,18,0,1,Supermarket Type1,792.302
2053,6.13,0.0,1,35,1,0,Supermarket Type3,2804.3496
2054,10.8,0.052174319,4,18,0,1,Supermarket Type1,4290.4152
2055,7.855,0.0,1,35,0,2,Grocery Store,37.2848
2056,12.85,0.137786856,3,11,1,0,Supermarket Type2,2659.871
2057,6.78,0.066608487,3,16,0,1,Supermarket Type1,5406.296
2058,9.195,0.064002068,1,16,0,1,Supermarket Type1,930.1226
2059,7.905,0.06406438,4,23,0,2,Supermarket Type1,1826.9552
2060,17.6,0.049345425,2,13,0,1,Supermarket Type1,1145.176
2061,15.7,0.11521312,2,13,0,1,Supermarket Type1,3150.5656
2062,9.195,0.0,1,35,0,2,Grocery Store,253.6698
2063,19.2,0.099991245,2,33,2,0,Supermarket Type1,1779.0176
2064,7.405,0.015334003,1,11,1,0,Supermarket Type2,1185.7898
2065,19.5,0.129170642,4,22,0,0,Grocery Store,467.3916
2066,9.195,0.051908824,1,13,0,1,Supermarket Type1,1414.1592
2067,11.65,0.131770922,3,18,0,1,Supermarket Type1,1518.024
2068,21.1,0.028984804,3,33,2,0,Supermarket Type1,3034.0506
2069,8.695,0.120211747,1,13,0,1,Supermarket Type1,666.4658
2070,7.27,0.02076385,1,33,2,0,Supermarket Type1,181.0976
2071,8.85,0.016006626,2,33,2,0,Supermarket Type1,210.3928
2072,18.6,0.015766712,3,16,0,1,Supermarket Type1,1662.5026
2073,21.25,0.024536199,3,35,1,0,Supermarket Type3,3791.0652
2074,9.1,0.008046878,1,21,1,2,Supermarket Type1,402.809
2075,7.975,0.014653896,1,21,1,2,Supermarket Type1,749.025
2076,10.0,0.073794811,2,13,0,1,Supermarket Type1,2516.724
2077,6.865,0.056830682,4,23,0,2,Supermarket Type1,5556.7668
2078,16.7,0.054618573,1,16,0,1,Supermarket Type1,1022.6688
2079,7.285,0.052141447,3,22,0,0,Grocery Store,525.3162
2080,8.43,0.017360867,4,18,0,1,Supermarket Type1,1576.6144
2081,20.2,0.196438668,4,22,0,0,Grocery Store,392.822
2082,8.75,0.074743226,4,21,1,2,Supermarket Type1,5257.1568
2083,17.1,0.127792701,2,35,1,0,Supermarket Type3,4447.544
2084,9.6,0.024358634,4,35,1,0,Supermarket Type3,5652.642
2085,9.695,0.070431235,3,16,0,1,Supermarket Type1,3033.3848
2086,7.75,0.082930699,1,23,0,2,Supermarket Type1,780.9834
2087,19.75,0.041330512,2,33,2,0,Supermarket Type1,2474.7786
2088,9.8,0.235354055,1,22,0,0,Grocery Store,101.2016
2089,11.8,0.057746382,3,13,0,1,Supermarket Type1,3929.5516
2090,9.8,0.045337184,1,21,1,2,Supermarket Type1,564.5984
2091,7.42,0.020374875,4,33,2,0,Supermarket Type1,1245.046
2092,20.75,0.035568147,3,22,0,0,Grocery Store,151.8024
2093,12.6,0.062797771,2,21,1,2,Supermarket Type1,825.592
2094,19.75,0.018096488,3,11,1,0,Supermarket Type2,2696.49
2095,10.895,0.009613854,2,33,2,0,Supermarket Type1,1231.73
2096,16.6,0.026645307,1,11,1,0,Supermarket Type2,939.4438
2097,6.765,0.087753682,2,13,0,1,Supermarket Type1,2090.612
2098,13.1,0.037657459,3,18,0,1,Supermarket Type1,2801.6864
2099,19.6,0.041091215,1,35,1,0,Supermarket Type3,3364.9532
2100,6.155,0.095195306,4,13,0,1,Supermarket Type1,2343.616
2101,10.65,0.048686689,3,23,0,2,Supermarket Type1,1808.9786
2102,14.1,0.117091213,4,35,0,2,Grocery Store,992.042
2103,20.25,0.022940826,4,23,0,2,Supermarket Type1,5768.4912
2104,20.5,0.119339241,2,16,0,1,Supermarket Type1,970.7364
2105,11.8,0.014075334,3,33,2,0,Supermarket Type1,3568.688
2106,15.0,0.046336634,2,33,2,0,Supermarket Type1,3533.4006
2107,13.15,0.036641589,3,33,2,0,Supermarket Type1,6157.3184
2108,15.5,0.101176316,4,11,1,0,Supermarket Type2,4729.8432
2109,16.2,0.035737373,4,35,1,0,Supermarket Type3,9371.8008
2110,11.6,0.079376029,1,13,0,1,Supermarket Type1,1949.4624
2111,14.35,0.091054989,4,21,1,2,Supermarket Type1,4633.968
2112,13.15,0.043852434,3,18,0,1,Supermarket Type1,4211.185
2113,10.895,0.009620042,2,16,0,1,Supermarket Type1,1970.768
2114,10.1,0.054939848,4,13,0,1,Supermarket Type1,3372.9428
2115,18.7,0.014675574,1,13,0,1,Supermarket Type1,934.7832
2116,12.15,0.14526636,4,21,1,2,Supermarket Type1,3375.606
2117,10.195,0.146662938,2,23,0,2,Supermarket Type1,2388.2246
2118,8.575,0.071786706,4,33,2,0,Supermarket Type1,780.3176
2119,16.5,0.133424184,2,22,0,0,Grocery Store,102.5332
2120,9.065,0.115799592,2,11,1,0,Supermarket Type2,1713.7692
2121,16.6,0.027579198,3,23,0,2,Supermarket Type1,1605.9096
2122,11.6,0.241055611,4,22,0,0,Grocery Store,717.0666
2123,19.5,0.014332439,1,11,1,0,Supermarket Type2,1381.535
2124,16.6,0.027133398,2,22,0,0,Grocery Store,215.7192
2125,11.85,0.132876847,2,21,1,2,Supermarket Type1,1076.5986
2126,12.85,0.03315162,3,33,2,0,Supermarket Type1,2931.5174
2127,9.0,0.019536981,3,21,1,2,Supermarket Type1,4211.185
2128,5.655,0.085258864,3,16,0,1,Supermarket Type1,1830.95
2129,8.93,0.013179388,1,23,0,2,Supermarket Type1,939.4438
2130,15.2,0.033592687,2,16,0,1,Supermarket Type1,1856.2504
2131,7.655,0.05346916,2,22,0,0,Grocery Store,115.8492
2132,6.3,0.126831854,4,35,1,0,Supermarket Type3,4613.994
2133,15.5,0.103603094,3,21,1,2,Supermarket Type1,1431.47
2134,18.7,0.104840884,2,21,1,2,Supermarket Type1,490.0288
2135,9.5,0.042056944,1,11,1,0,Supermarket Type2,366.19
2136,13.65,0.040049609,1,13,0,1,Supermarket Type1,611.2044
2137,19.5,0.03075661,1,18,0,1,Supermarket Type1,2163.85
2138,8.71,0.0,1,33,2,0,Supermarket Type1,575.2512
2139,20.25,0.03941584,4,35,0,2,Grocery Store,498.0184
2140,19.6,0.024363939,1,13,0,1,Supermarket Type1,661.8052
2141,12.15,0.131443921,4,35,1,0,Supermarket Type3,5294.4416
2142,11.8,0.058725131,1,16,0,1,Supermarket Type1,1208.427
2143,6.715,0.122274118,1,13,0,1,Supermarket Type1,838.908
2144,19.1,0.067239404,1,33,2,0,Supermarket Type1,660.4736
2145,20.7,0.021464454,3,21,1,2,Supermarket Type1,3928.22
2146,10.195,0.112681821,2,11,1,0,Supermarket Type2,452.744
2147,20.2,0.039469737,3,13,0,1,Supermarket Type1,782.315
2148,10.8,0.061101383,3,23,0,2,Supermarket Type1,2580.6408
2149,19.75,0.014359584,2,11,1,0,Supermarket Type2,1537.998
2150,19.35,0.016637301,2,21,1,2,Supermarket Type1,1687.1372
2151,7.405,0.159843921,4,11,1,0,Supermarket Type2,3115.944
2152,15.25,0.061308889,2,18,0,1,Supermarket Type1,2348.9424
2153,7.935,0.055566935,4,35,0,2,Grocery Store,262.991
2154,8.895,0.026397141,4,18,0,1,Supermarket Type1,3542.7218
2155,18.75,0.034307348,4,23,0,2,Supermarket Type1,4701.8796
2156,20.1,0.074627201,2,23,0,2,Supermarket Type1,1768.3648
2157,12.35,0.041973712,1,13,0,1,Supermarket Type1,519.324
2158,16.85,0.080015028,2,11,1,0,Supermarket Type2,1677.816
2159,18.25,0.10084386,3,22,0,0,Grocery Store,164.4526
2160,17.0,0.055519561,4,21,1,2,Supermarket Type1,1108.557
2161,15.15,0.012203915,2,35,1,0,Supermarket Type3,4350.3372
2162,14.3,0.130946374,1,11,1,0,Supermarket Type2,1312.9576
2163,17.6,0.041381156,1,23,0,2,Supermarket Type1,659.142
2164,6.635,0.04586701,1,35,1,0,Supermarket Type3,910.8144
2165,20.25,0.036474041,4,11,1,0,Supermarket Type2,2409.5302
2166,18.0,0.039231652,3,13,0,1,Supermarket Type1,2648.5524
2167,16.35,0.013393537,2,18,0,1,Supermarket Type1,1065.28
2168,14.0,0.031444357,1,13,0,1,Supermarket Type1,798.96
2169,5.78,0.014555066,3,23,0,2,Supermarket Type1,3062.0142
2170,21.0,0.082526478,4,22,0,0,Grocery Store,774.9912
2171,13.65,0.080765853,4,21,1,2,Supermarket Type1,4958.8784
2172,12.3,0.17797002,3,22,0,0,Grocery Store,697.7584
2173,12.35,0.03382933,4,18,0,1,Supermarket Type1,2768.3964
2174,11.8,0.11397026,3,13,0,1,Supermarket Type1,2591.2936
2175,19.7,0.038729457,2,16,0,1,Supermarket Type1,755.0172
2176,10.1,0.032075379,1,33,2,0,Supermarket Type1,354.2056
2177,12.5,0.196490902,2,35,0,2,Grocery Store,479.376
2178,17.85,0.146305498,2,33,2,0,Supermarket Type1,1607.2412
2179,20.7,0.026877471,1,33,2,0,Supermarket Type1,1053.2956
2180,8.89,0.005474515,2,23,0,2,Supermarket Type1,1922.8304
2181,14.5,0.064048405,3,16,0,1,Supermarket Type1,1677.1502
2182,9.0,0.032203667,2,13,0,1,Supermarket Type1,1113.2176
2183,13.35,0.017857847,1,11,1,0,Supermarket Type2,1518.024
2184,6.675,0.041921462,1,23,0,2,Supermarket Type1,2406.2012
2185,10.3,0.024875871,3,33,2,0,Supermarket Type1,2069.3064
2186,8.63,0.028139761,3,35,1,0,Supermarket Type3,3621.2862
2187,17.1,0.073997843,4,33,2,0,Supermarket Type1,4969.5312
2188,14.15,0.020798905,2,11,1,0,Supermarket Type2,1245.046
2189,10.8,0.052363244,4,13,0,1,Supermarket Type1,5243.8408
2190,8.5,0.098283459,1,11,1,0,Supermarket Type2,934.7832
2191,6.215,0.012138795,1,33,2,0,Supermarket Type1,521.9872
2192,17.5,0.0,4,16,0,1,Supermarket Type1,4578.0408
2193,20.7,0.042923652,3,18,0,1,Supermarket Type1,1062.6168
2194,8.975,0.009058845,2,23,0,2,Supermarket Type1,2579.975
2195,20.5,0.032136417,1,22,0,0,Grocery Store,165.1184
2196,13.65,0.065898197,1,11,1,0,Supermarket Type2,459.402
2197,13.1,0.075731322,3,18,0,1,Supermarket Type1,1504.0422
2198,4.615,0.101812521,4,16,0,1,Supermarket Type1,5126.66
2199,12.3,0.106327251,3,23,0,2,Supermarket Type1,2616.594
2200,20.0,0.080933328,1,35,1,0,Supermarket Type3,842.237
2201,19.2,0.100055601,2,16,0,1,Supermarket Type1,1223.0746
2202,20.1,0.054540159,3,21,1,2,Supermarket Type1,755.683
2203,11.5,0.037723476,2,11,1,0,Supermarket Type2,1953.4572
2204,9.3,0.14897741,3,22,0,0,Grocery Store,288.9572
2205,15.2,0.104201019,3,11,1,0,Supermarket Type2,2976.7918
2206,12.65,0.076198809,4,18,0,1,Supermarket Type1,2675.1844
2207,11.1,0.010639596,1,16,0,1,Supermarket Type1,755.0172
2208,19.75,0.025039776,2,35,0,2,Grocery Store,410.1328
2209,21.0,0.086326707,4,35,0,2,Grocery Store,387.4956
2210,19.2,0.041220035,2,16,0,1,Supermarket Type1,3635.268
2211,19.75,0.01247354,4,18,0,1,Supermarket Type1,1323.6104
2212,6.135,0.079132212,2,18,0,1,Supermarket Type1,2942.836
2213,12.5,0.020693809,4,16,0,1,Supermarket Type1,4379.6324
2214,7.235,0.10016525,4,18,0,1,Supermarket Type1,2936.178
2215,15.85,0.057302606,1,16,0,1,Supermarket Type1,600.5516
2216,9.895,0.048761046,4,18,0,1,Supermarket Type1,8851.1452
2217,20.75,0.0,3,16,0,1,Supermarket Type1,2428.8384
2218,10.8,0.052149675,4,21,1,2,Supermarket Type1,3813.7024
2219,8.76,0.050130529,2,21,1,2,Supermarket Type1,2556.672
2220,16.1,0.024987903,2,21,1,2,Supermarket Type1,1255.033
2221,7.1,0.109990885,3,16,0,1,Supermarket Type1,2769.728
2222,19.35,0.049736267,1,18,0,1,Supermarket Type1,1571.288
2223,16.7,0.117026714,4,22,0,0,Grocery Store,188.4214
2224,9.5,0.035121963,3,33,2,0,Supermarket Type1,1022.6688
2225,8.43,0.017311312,4,33,2,0,Supermarket Type1,3744.4592
2226,14.15,0.008811818,4,18,0,1,Supermarket Type1,2749.754
2227,5.44,0.025583714,4,11,1,0,Supermarket Type2,480.7076
2228,7.35,0.014353174,4,33,2,0,Supermarket Type1,969.4048
2229,8.6,0.054220618,2,35,1,0,Supermarket Type3,4933.578
2230,20.1,0.054410179,3,33,2,0,Supermarket Type1,2720.4588
2231,12.0,0.033974436,3,23,0,2,Supermarket Type1,4527.44
2232,21.25,0.009996872,3,16,0,1,Supermarket Type1,3123.9336
2233,8.3,0.030212499,2,18,0,1,Supermarket Type1,2857.6136
2234,10.1,0.027217468,1,13,0,1,Supermarket Type1,1454.773
2235,14.15,0.038123176,2,13,0,1,Supermarket Type1,1992.0736
2236,9.0,0.079506434,1,18,0,1,Supermarket Type1,1728.4168
2237,12.15,0.021811987,3,11,1,0,Supermarket Type2,2311.6576
2238,10.8,0.082150145,4,35,1,0,Supermarket Type3,7478.2656
2239,12.1,0.036012919,3,35,0,2,Grocery Store,593.8936
2240,20.0,0.028167478,1,21,1,2,Supermarket Type1,452.744
2241,6.71,0.029560451,1,23,0,2,Supermarket Type1,856.8846
2242,13.65,0.039631495,1,35,1,0,Supermarket Type3,984.7182
2243,7.365,0.04280099,4,13,0,1,Supermarket Type1,2037.348
2244,7.935,0.017141985,1,33,2,0,Supermarket Type1,149.805
2245,12.6,0.056394771,1,13,0,1,Supermarket Type1,473.3838
2246,17.6,0.056379439,1,21,1,2,Supermarket Type1,293.6178
2247,19.0,0.129534812,4,21,1,2,Supermarket Type1,5105.3544
2248,7.5,0.036439878,3,13,0,1,Supermarket Type1,3010.7476
2249,13.35,0.0,1,23,0,2,Supermarket Type1,986.7156
2250,8.6,0.090191431,2,23,0,2,Supermarket Type1,458.0704
2251,15.1,0.30374337,4,35,0,2,Grocery Store,589.233
2252,10.5,0.022590318,2,22,0,0,Grocery Store,283.6308
2253,9.0,0.082011521,4,23,0,2,Supermarket Type1,1935.4806
2254,4.61,0.122843005,3,21,1,2,Supermarket Type1,1569.9564
2255,10.895,0.05432142,3,22,0,0,Grocery Store,437.4306
2256,17.6,0.049144165,2,21,1,2,Supermarket Type1,1717.764
2257,11.65,0.040577878,4,21,1,2,Supermarket Type1,1304.968
2258,19.1,0.067400032,1,21,1,2,Supermarket Type1,784.3124
2259,17.2,0.012036432,3,18,0,1,Supermarket Type1,1816.3024
2260,16.5,0.073977473,4,18,0,1,Supermarket Type1,2070.638
2261,15.6,0.143396175,2,18,0,1,Supermarket Type1,2184.4898
2262,9.0,0.03201648,2,16,0,1,Supermarket Type1,1922.8304
2263,15.0,0.058346234,1,33,2,0,Supermarket Type1,633.8416
2264,17.85,0.14571827,2,35,1,0,Supermarket Type3,2269.0464
2265,12.6,0.055806016,1,35,1,0,Supermarket Type3,1209.7586
2266,6.195,0.072097449,2,21,1,2,Supermarket Type1,1205.098
2267,20.2,0.117543713,4,21,1,2,Supermarket Type1,3338.987
2268,20.7,0.048718334,1,33,2,0,Supermarket Type1,227.7036
2269,20.25,0.0591756,4,11,1,0,Supermarket Type2,4680.574
2270,7.655,0.031918284,2,33,2,0,Supermarket Type1,695.0952
